week_ending,spot_price,creation_volume_total,creation_by_activity,cumulative_surplus,annual_demand,penalty_rate,days_to_surrender,price_to_penalty_ratio,policy_events,data_quality
2024-12-13,25.5,99027,"{""commercial_lighting"": 27728, ""heer"": 26737, ""iheab"": 27728, ""piamv"": 16835}",8273077,6100000,33.84,108,0.7535,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}]",synthetic_monthly
2024-12-20,25.5,98315,"{""commercial_lighting"": 27528, ""heer"": 26545, ""iheab"": 27528, ""piamv"": 16714}",8286538,6100000,33.84,101,0.7535,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}]",synthetic_monthly
2024-12-27,25.5,98077,"{""commercial_lighting"": 27462, ""heer"": 26481, ""iheab"": 27462, ""piamv"": 16673}",8300000,6100000,33.84,94,0.7535,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}]",synthetic_monthly
2025-01-03,25.0,92532,"{""commercial_lighting"": 23133, ""heer"": 25909, ""iheab"": 26834, ""piamv"": 16656}",8300000,6400000,34.84,87,0.7176,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-01-10,25.0,93202,"{""commercial_lighting"": 23300, ""heer"": 26097, ""iheab"": 27029, ""piamv"": 16776}",8300000,6400000,34.84,80,0.7176,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-01-17,24.88,94307,"{""commercial_lighting"": 23577, ""heer"": 26406, ""iheab"": 27349, ""piamv"": 16975}",8300000,6400000,34.84,73,0.7141,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-01-24,24.77,95832,"{""commercial_lighting"": 23958, ""heer"": 26833, ""iheab"": 27791, ""piamv"": 17250}",8300000,6400000,34.84,66,0.711,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-01-31,24.65,97754,"{""commercial_lighting"": 24438, ""heer"": 27371, ""iheab"": 28349, ""piamv"": 17596}",8300000,6400000,34.84,59,0.7075,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-02-07,24.54,100046,"{""commercial_lighting"": 25012, ""heer"": 28013, ""iheab"": 29013, ""piamv"": 18008}",8300000,6400000,34.84,52,0.7044,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-02-14,24.42,102673,"{""commercial_lighting"": 25668, ""heer"": 28748, ""iheab"": 29775, ""piamv"": 18481}",8300000,6400000,34.84,45,0.7009,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-02-21,24.31,105598,"{""commercial_lighting"": 26400, ""heer"": 29567, ""iheab"": 30623, ""piamv"": 19008}",8300000,6400000,34.84,38,0.6978,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-02-28,24.19,108778,"{""commercial_lighting"": 27194, ""heer"": 30458, ""iheab"": 31546, ""piamv"": 19580}",8300000,6400000,34.84,31,0.6943,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-03-07,24.08,112166,"{""commercial_lighting"": 28042, ""heer"": 31406, ""iheab"": 32528, ""piamv"": 20190}",8300000,6400000,34.84,24,0.6912,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-03-14,23.98,115713,"{""commercial_lighting"": 28928, ""heer"": 32400, ""iheab"": 33557, ""piamv"": 20828}",8300000,6400000,34.84,17,0.6883,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
2025-03-21,23.94,119368,"{""commercial_lighting"": 29842, ""heer"": 33423, ""iheab"": 34617, ""piamv"": 21486}",8300000,6400000,34.84,10,0.6871,"[{""date"": ""2019-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 8"", ""impact"": ""neutral""}, {""date"": ""2020-03-23"", ""event"": ""COVID-19 ESS flexibility measures"", ""impact"": ""bearish""}, {""date"": ""2020-11-01"", ""event"": ""Commercial lighting baseline change Phase 1"", ""impact"": ""bullish""}, {""date"": ""2021-07-01"", ""event"": ""ESS Rule 2009 Amendment No. 10"", ""impact"": ""bullish""}, {""date"": ""2022-01-01"", ""event"": ""Commercial lighting phase-down accelerated"", ""impact"": ""bullish""}, {""date"": ""2022-07-01"", ""event"": ""IPART statutory review commenced"", ""impact"": ""neutral""}, {""date"": ""2023-03-01"", ""event"": ""IPART surplus management consultation"", ""impact"": ""bearish""}, {""date"": ""2023-07-01"", ""event"": ""Safeguard Mechanism reforms commenced"", ""impact"": ""bullish""}, {""date"": ""2024-01-01"", ""event"": ""Revised ESC targets (Schedule 5 update)"", ""impact"": ""bullish""}, {""date"": ""2024-07-01"", ""event"": ""NABERS integration pilot"", ""impact"": ""neutral""}, {""date"": ""2025-01-01"", ""event"": ""PEAK demand reduction scheme expansion"", ""impact"": ""bullish""}]",synthetic_monthly
